country,Lat,Long,suicides_no,population,suicides100k pop
Czech Republic,50.37833333,14.761667,94,1509758,6.23
Czech Republic,50.37933333,14.762667,26,711374,3.65
Czech Republic,50.38033333,14.763667,11,540106,2.04
Czech Republic,50.38133333,14.764667,1,500027,0.2
Czech Republic,50.38233333,14.765667,1,527532,0.19
Czech Republic,50.38333333,14.766667,145,264401,54.84
Czech Republic,50.38433333,14.767667,373,1202553,31.02
Czech Republic,50.38533333,14.768667,404,1602521,25.21
Czech Republic,50.38633333,14.769667,151,737221,20.48
Czech Republic,50.38733333,14.770667,58,546597,10.61
Czech Republic,50.38833333,14.771667,44,471092,9.34
Czech Republic,50.38933333,14.772667,80,1358421,5.89
Czech Republic,50.39033333,14.773667,86,1528289,5.63
Czech Republic,50.39133333,14.774667,19,521060,3.65
Czech Republic,50.39233333,14.775667,20,698584,2.86
Czech Republic,50.39333333,14.776667,5,515457,0.97
Czech Republic,50.39433333,14.777667,2,543129,0.37
Czech Republic,50.39533333,14.778667,140,273637,51.16
Czech Republic,50.39633333,14.779667,319,1205832,26.45
Czech Republic,50.39733333,14.780667,386,1617906,23.86
Czech Republic,50.39833333,14.781667,137,729199,18.79
Czech Republic,50.39933333,14.782667,78,527890,14.78
Czech Republic,50.40033333,14.783667,86,1358948,6.33
Czech Republic,50.40133333,14.784667,91,1541109,5.9
Czech Republic,50.40233333,14.785667,25,480884,5.2
Czech Republic,50.40333333,14.786667,34,691963,4.91
Czech Republic,50.40433333,14.787667,22,502574,4.38
Denmark,55.666667,12.583333,89,131700,67.58
Denmark,56.153423,10.22553,189,448200,42.17
Denmark,55.393475,10.394935,279,755600,36.92
Denmark,57.001634,9.887863,70,230600,30.36
Denmark,55.470276,8.451869,85,414100,20.53
Denmark,55.708391,9.542763,100,500000,20
Denmark,55.640094,12.08054,113,732100,15.44
Denmark,56.45282,9.404291,37,360900,10.25
Denmark,55.058732,10.591346,23,392600,5.86
Denmark,55.933333,12.316667,13,346100,3.76
Denmark,57.443803,10.547177,1,288100,0.35
Denmark,55.426544,11.520624,0,274900,0
Denmark,55.305846,10.803394,85,133500,63.67
Denmark,55.650261,12.475765,180,449600,40.04
Denmark,55.865675,9.873531,63,233200,27.02
Denmark,55.635239,12.648948,204,762400,26.76
Denmark,54.891207,10.408323,108,413900,26.09
Denmark,56.638115,9.795317,102,498300,20.47
Denmark,55.252434,9.489315,108,739000,14.61
Denmark,55.911478,11.597559,47,355700,13.21
Denmark,55.594566,12.668952,18,393200,4.58
Denmark,56.533333,8.3,8,341800,2.34
Denmark,54.7655,11.875085,1,291000,0.34
Denmark,56.791688,8.849895,0,277500,0
Denmark,55.438715,11.560856,95,134200,70.79
Denmark,55.492944,9.468121,170,452400,37.58
Denmark,57.466323,9.988917,236,771800,30.58
Denmark,55.730207,12.509814,47,234200,20.07
Denmark,57.035498,9.941163,83,416000,19.95
Denmark,55.909781,12.515245,115,747600,15.38
Denmark,54.910634,9.792843,71,498500,14.24
Denmark,55.662279,12.335117,46,348400,13.2
Denmark,56.460704,10.03639,20,395400,5.06
Denmark,55.536396,12.225235,8,335700,2.38
Denmark,55.48117,9.137948,1,298600,0.33
Denmark,55.245059,10.470646,0,284500,0
Denmark,55.72352,12.440376,94,135400,69.42
Denmark,55.977212,10.168293,148,458400,32.29
Denmark,55.224898,11.784213,191,777200,24.58
Denmark,55.771785,12.505991,46,236400,19.46
Denmark,56.019659,12.198974,79,417200,18.94
Denmark,56.031296,9.931704,88,501000,17.56
Denmark,55.682718,12.464367,45,337600,13.33
Denmark,55.678467,12.522092,84,753500,11.15
Denmark,56.029377,12.586267,22,397100,5.54
Denmark,55.870347,12.357372,17,326300,5.21
Denmark,56.563814,9.040245,3,306200,0.98
Denmark,55.666597,12.403768,0,291000,0
Denmark,55.618404,12.328128,74,136600,54.17
Denmark,55.654093,12.421463,235,780300,30.12
Denmark,55.838923,12.067612,118,467900,25.22
Denmark,55.713537,11.716903,84,414200,20.28
Denmark,54.937994,10.721368,38,237600,15.99
Denmark,55.59575,11.861583,74,507800,14.57
Denmark,54.943118,8.869335,79,756900,10.44
Denmark,55.317917,11.974003,34,327800,10.37
Denmark,55.816667,12.466667,16,396400,4.04
Denmark,56.136747,9.160023,9,316600,2.84
Denmark,55.647521,12.312019,2,314900,0.64
Denmark,56.301453,10.475055,0,299400,0
Denmark,55.100907,14.706636,64,137353,46.6
Denmark,56.890869,9.830965,151,480316,31.44
Denmark,55.613932,12.389539,214,783204,27.32
Denmark,55.565192,10.092923,91,408827,22.26
Denmark,55.01044,11.903918,71,516749,13.74
Denmark,55.832599,10.597231,40,319101,12.54
Denmark,55.402719,11.354142,26,238400,10.91
Denmark,57.15,9.75,74,759458,9.74
Denmark,55.036217,9.417999,21,392951,5.34
Denmark,55.62157,8.48073,7,308800,2.27
Denmark,55.441121,11.809437,3,323638,0.93
Denmark,57.256789,10.99738,0,307403,0
Denmark,55.719777,12.352019,72,138454,52
Denmark,56.803809,9.515814,142,495321,28.67
Denmark,56.08642,8.248684,218,783883,27.81
Denmark,56.266078,10.062993,42,239483,17.54
Denmark,55.450484,10.658433,61,403105,15.13
Denmark,55.809873,12.362286,39,310470,12.56
Denmark,55.596631,12.249199,54,528095,10.23
Denmark,56.133333,8.983333,74,760859,9.73
Denmark,56.486241,8.60442,16,389550,4.11
Denmark,55.754,8.912307,9,300690,2.99
Denmark,56.41285,10.895649,1,332762,0.3
Denmark,55.575781,9.761693,0,315938,0
Denmark,55.309962,12.389795,82,139637,58.72
Denmark,55.88098,12.501106,204,783604,26.03
Denmark,55.271213,9.905333,123,512361,24.01
Denmark,54.775198,11.502437,48,239716,20.02
Denmark,55.460008,12.183415,83,541963,15.31
Denmark,55.967671,12.021482,58,394591,14.7
Denmark,55.767676,12.196011,38,304335,12.49
Denmark,56.958788,8.696409,73,761705,9.58
Denmark,55.681984,11.100426,7,294773,2.37
Denmark,56.359471,8.620799,9,383262,2.35
Denmark,55.753674,12.591811,2,340220,0.59
Denmark,57.265112,9.959859,0,322284,0
Denmark,56.170146,9.565162,77,140549,54.79
Denmark,55.770131,9.696694,140,528640,26.48
Denmark,55.499223,9.744498,182,784825,23.19
Denmark,55.666667,12.583333,42,239014,17.57
Denmark,56.153423,10.22553,64,383869,16.67
Denmark,55.393475,10.394935,40,302190,13.24
Denmark,57.001634,9.887863,63,556057,11.33
Denmark,55.470276,8.451869,63,762841,8.26
Denmark,55.708391,9.542763,11,374887,2.93
Denmark,55.640094,12.08054,6,292727,2.05
Denmark,56.45282,9.404291,0,328734,0
Denmark,55.058732,10.591346,0,346889,0
Denmark,55.933333,12.316667,73,141062,51.75
Denmark,57.443803,10.547177,206,784047,26.27
Denmark,55.426544,11.520624,129,542296,23.79
Denmark,55.305846,10.803394,48,376343,12.75
Denmark,55.650261,12.475765,26,237848,10.93
Denmark,55.865675,9.873531,59,567852,10.39
Denmark,55.635239,12.648948,24,300836,7.98
Denmark,54.891207,10.408323,43,763110,5.63
Denmark,56.638115,9.795317,19,369080,5.15
Denmark,55.252434,9.489315,6,290582,2.06
Denmark,55.911478,11.597559,0,332848,0
Denmark,55.594566,12.668952,0,350879,0
Denmark,56.533333,8.3,69,142305,48.49
Denmark,54.7655,11.875085,180,782832,22.99
Denmark,56.791688,8.849895,125,553556,22.58
Denmark,55.438715,11.560856,60,369973,16.22
Denmark,55.492944,9.468121,66,578536,11.41
Denmark,57.466323,9.988917,33,301933,10.93
Denmark,55.730207,12.509814,23,237260,9.69
Denmark,57.035498,9.941163,71,762293,9.31
Denmark,55.909781,12.515245,19,364710,5.21
Denmark,54.910634,9.792843,11,290626,3.78
Denmark,55.662279,12.335117,2,335587,0.6
Denmark,56.460704,10.03639,2,353316,0.57
Denmark,55.536396,12.225235,83,143327,57.91
Denmark,55.48117,9.137948,139,564794,24.61
Denmark,55.245059,10.470646,158,781448,20.22
Denmark,55.72352,12.440376,38,236734,16.05
Denmark,55.977212,10.168293,53,364110,14.56
Denmark,55.224898,11.784213,61,588430,10.37
Denmark,55.771785,12.505991,58,762175,7.61
Denmark,56.019659,12.198974,21,305232,6.88
Denmark,56.031296,9.931704,10,360100,2.78
Denmark,55.682718,12.464367,7,292929,2.39
Denmark,55.678467,12.522092,3,354025,0.85
Denmark,56.029377,12.586267,0,336548,0
Denmark,55.870347,12.357372,79,144928,54.51
Denmark,56.563814,9.040245,155,575056,26.95
Denmark,55.666597,12.403768,161,782816,20.57
Denmark,55.618404,12.328128,52,355908,14.61
Denmark,55.654093,12.421463,71,597984,11.87
Denmark,55.838923,12.067612,25,236472,10.57
Denmark,55.713537,11.716903,24,312053,7.69
Denmark,54.937994,10.721368,57,763418,7.47
Denmark,55.59575,11.861583,15,353444,4.24
Denmark,54.943118,8.869335,9,298500,3.02
Denmark,55.317917,11.974003,1,336170,0.3
Denmark,55.816667,12.466667,1,353711,0.28
Denmark,56.136747,9.160023,59,146309,40.33
Denmark,55.647521,12.312019,124,584457,21.22
Denmark,56.301453,10.475055,145,786990,18.42
Denmark,55.100907,14.706636,56,347246,16.13
Denmark,56.890869,9.830965,33,235854,13.99
Denmark,55.613932,12.389539,71,768072,9.24
Denmark,55.565192,10.092923,55,606387,9.07
Denmark,55.01044,11.903918,15,320054,4.69
Denmark,55.832599,10.597231,15,345418,4.34
Denmark,55.402719,11.354142,6,305722,1.96
Denmark,57.15,9.75,2,351664,0.57
Denmark,55.036217,9.417999,0,334828,0
Denmark,55.62157,8.48073,62,147834,41.94
Denmark,55.441121,11.809437,127,595286,21.33
Denmark,57.256789,10.99738,150,788890,19.01
Denmark,55.719777,12.352019,48,341329,14.06
Denmark,56.803809,9.515814,27,235396,11.47
Denmark,56.08642,8.248684,63,616691,10.22
Denmark,56.266078,10.062993,76,770688,9.86
Denmark,55.450484,10.658433,30,330409,9.08
Denmark,55.809873,12.362286,9,338992,2.65
Denmark,55.596631,12.249199,8,315514,2.54
Denmark,56.133333,8.983333,2,332388,0.6
Denmark,56.486241,8.60442,1,349108,0.29
Denmark,55.754,8.912307,64,150153,42.62
Denmark,56.41285,10.895649,165,604423,27.3
Denmark,55.575781,9.761693,186,790578,23.53
Denmark,55.309962,12.389795,32,235213,13.6
Denmark,55.88098,12.501106,36,335963,10.72
Denmark,55.271213,9.905333,52,625986,8.31
Denmark,54.775198,11.502437,24,340143,7.06
Denmark,55.460008,12.183415,43,773415,5.56
Denmark,55.967671,12.021482,13,334052,3.89
Denmark,55.767676,12.196011,4,324876,1.23
Denmark,56.958788,8.696409,2,347259,0.58
Denmark,55.681984,11.100426,1,330729,0.3
Denmark,56.359471,8.620799,61,153231,39.81
Denmark,55.753674,12.591811,142,613233,23.16
Denmark,57.265112,9.959859,142,791338,17.94
Denmark,56.170146,9.565162,43,329780,13.04
Denmark,55.770131,9.696694,22,236409,9.31
Denmark,55.499223,9.744498,56,634607,8.82
Denmark,55.666667,12.583333,64,776699,8.24
Denmark,56.153423,10.22553,17,349175,4.87
Denmark,55.393475,10.394935,10,333696,3
Denmark,57.001634,9.887863,6,327722,1.83
Denmark,55.470276,8.451869,0,327790,0
Denmark,55.708391,9.542763,0,344105,0
Denmark,55.640094,12.08054,48,156856,30.6
Denmark,56.45282,9.404291,189,791137,23.89
Denmark,55.058732,10.591346,139,621859,22.35
Denmark,55.933333,12.316667,35,326633,10.72
Denmark,57.443803,10.547177,22,237867,9.25
Denmark,55.426544,11.520624,57,643276,8.86
Denmark,55.305846,10.803394,26,356319,7.3
Denmark,55.650261,12.475765,50,778373,6.42
Denmark,55.865675,9.873531,12,323639,3.71
Denmark,55.635239,12.648948,11,340056,3.23
Denmark,54.891207,10.408323,0,326359,0
Denmark,56.638115,9.795317,0,341776,0
Denmark,55.252434,9.489315,67,161259,41.55
Denmark,55.911478,11.597559,209,788215,26.52
Denmark,55.594566,12.668952,153,630159,24.28
Denmark,56.533333,8.3,71,651381,10.9
Denmark,54.7655,11.875085,31,326746,9.49
Denmark,56.791688,8.849895,33,362466,9.1
Denmark,55.438715,11.560856,19,240759,7.89
Denmark,55.492944,9.468121,58,776419,7.47
Denmark,57.466323,9.988917,11,322504,3.41
Denmark,55.730207,12.509814,8,346154,2.31
Denmark,57.035498,9.941163,1,340022,0.29
Denmark,55.909781,12.515245,0,324455,0
Denmark,54.910634,9.792843,62,166011,37.35
Denmark,55.662279,12.335117,157,637775,24.62
Denmark,56.460704,10.03639,174,785198,22.16
Denmark,55.536396,12.225235,25,243880,10.25
Denmark,55.48117,9.137948,33,328192,10.06
Denmark,55.245059,10.470646,52,658936,7.89
Denmark,55.72352,12.440376,54,775088,6.97
Denmark,55.977212,10.168293,23,367000,6.27
Denmark,55.224898,11.784213,16,322819,4.96
Denmark,55.771785,12.505991,12,350607,3.42
Denmark,56.019659,12.198974,1,324362,0.31
Denmark,56.031296,9.931704,1,339830,0.29
Denmark,55.682718,12.464367,61,172150,35.43
Denmark,55.678467,12.522092,155,645001,24.03
Denmark,56.029377,12.586267,178,784300,22.7
Denmark,55.870347,12.357372,36,248889,14.46
Denmark,56.563814,9.040245,43,333712,12.89
Denmark,55.666667,12.583333,31,370570,8.37
Denmark,56.153423,10.22553,59,774379,7.62
Denmark,55.393475,10.394935,50,666386,7.5
Denmark,57.001634,9.887863,7,325866,2.15
Denmark,55.470276,8.451869,7,354099,1.98
Denmark,55.708391,9.542763,1,323749,0.31
Denmark,55.640094,12.08054,1,340065,0.29
Denmark,56.45282,9.404291,57,178633,31.91
Denmark,55.058732,10.591346,159,783366,20.3
Denmark,55.933333,12.316667,126,651856,19.33
Denmark,57.443803,10.547177,32,253300,12.63
Denmark,55.426544,11.520624,67,673655,9.95
Denmark,55.305846,10.803394,30,342769,8.75
Denmark,55.650261,12.475765,51,772844,6.6
Denmark,55.865675,9.873531,18,374051,4.81
Denmark,55.635239,12.648948,15,331400,4.53
Denmark,54.891207,10.408323,6,356882,1.68
Denmark,56.638115,9.795317,3,323821,0.93
Denmark,55.252434,9.489315,0,340483,0
Dominica,15.3,-61.4,0,8900,0
Dominica,15.301,-61.399,0,5100,0
Dominica,15.302,-61.398,0,5400,0
Dominica,15.303,-61.397,0,8600,0
Dominica,15.304,-61.396,0,3800,0
Dominica,15.305,-61.395,0,1200,0
Dominica,15.306,-61.394,0,9500,0
Dominica,15.307,-61.393,0,5800,0
Dominica,15.308,-61.392,0,4900,0
Dominica,15.309,-61.391,0,9300,0
Dominica,15.31,-61.39,0,3200,0
Dominica,15.311,-61.389,0,700,0
Ecuador,-2.205842,-79.907948,8,40000,20
Ecuador,-0.194568,-78.493005,70,610800,11.46
Ecuador,-2.900545,-79.004527,33,289000,11.42
Ecuador,-1.252369,-78.622781,104,915700,11.36
Ecuador,-1.054579,-80.454448,57,692800,8.23
Ecuador,-3.258608,-79.960535,58,897700,6.46
Ecuador,-0.962116,-80.712709,31,600800,5.16
Ecuador,-0.327637,-78.444274,2,49000,4.08
Ecuador,0.969112,-79.652018,15,692800,2.17
Ecuador,-1.670984,-78.647124,4,303000,1.32
Ecuador,0.35171,-78.122333,7,1307600,0.54
Ecuador,-4.005579,-79.202235,4,1262600,0.32
Ecuador,-2.134037,-79.594146,6,41100,14.6
Ecuador,-0.935206,-78.615545,67,628400,10.66
Ecuador,0.811871,-77.717271,28,297200,9.42
Ecuador,-1.802166,-79.534429,87,941900,9.24
Ecuador,-2.739694,-78.848602,74,923500,8.01
Ecuador,-0.698187,-80.093612,4,50400,7.94
Ecuador,-2.207383,-80.970258,52,712600,7.3
Ecuador,-1.348716,-80.578746,28,618000,4.53
Ecuador,-0.993799,-77.812856,7,311800,2.25
Ecuador,0.040841,-78.14524,12,712600,1.68
Ecuador,-1.592628,-79.000978,6,1298800,0.46
Ecuador,-1.483687,-78.002573,6,1345000,0.45
Ecuador,-2.308683,-78.111346,6,52900,11.34
Ecuador,1.286257,-78.835145,74,718200,10.3
Ecuador,-3.681067,-79.680827,73,773400,9.44
Ecuador,0.593179,-77.830775,79,999500,7.9
Ecuador,-4.066852,-78.954881,78,1023900,7.62
Ecuador,-2.203286,-78.847141,20,318600,6.28
Ecuador,0.611289,-80.018627,26,708700,3.67
Ecuador,-4.38181,-79.943701,16,775400,2.06
Ecuador,1.249167,-78.983056,1,65600,1.52
Ecuador,-0.527547,-90.252889,5,338600,1.48
Ecuador,-0.923217,-89.604739,8,1309500,0.61
Ecuador,-0.956699,-90.965172,4,1272500,0.31
Ecuador,-2.854441,-77.935997,93,738500,12.59
Ecuador,-2.226222,-80.858725,41,327400,12.52
Ecuador,-0.253047,-79.175356,6,54400,11.03
Ecuador,-0.466446,-76.98719,107,1052900,10.16
Ecuador,0.090573,-76.888366,73,795100,9.18
Ecuador,-2.205842,-79.907948,73,1027900,7.1
Ecuador,-0.194568,-78.493005,28,728700,3.84
Ecuador,-2.900545,-79.004527,28,797400,3.51
Ecuador,-1.252369,-78.622781,2,67500,2.96
Ecuador,-1.054579,-80.454448,6,348200,1.72
Ecuador,-3.258608,-79.960535,5,1308600,0.38
Ecuador,-0.962116,-80.712709,4,1346600,0.3
Ecuador,-0.327637,-78.444274,10,68674,14.56
Ecuador,0.969112,-79.652018,76,766852,9.91
Ecuador,-1.670984,-78.647124,89,1008927,8.82
Ecuador,0.35171,-78.122333,71,843236,8.42
Ecuador,-4.005579,-79.202235,26,347684,7.48
Ecuador,-2.134037,-79.594146,77,1031979,7.46
Ecuador,-0.935206,-78.615545,39,758284,5.14
Ecuador,0.811871,-77.717271,3,84592,3.55
Ecuador,-1.802166,-79.534429,23,848574,2.71
Ecuador,-2.739694,-78.848602,5,368669,1.36
Ecuador,-0.698187,-80.093612,7,1243682,0.56
Ecuador,-2.207383,-80.970258,5,1207466,0.41
Ecuador,-1.348716,-80.578746,89,788540,11.29
Ecuador,-0.993799,-77.812856,97,1055004,9.19
Ecuador,0.040841,-78.14524,30,358877,8.36
Ecuador,-1.592628,-79.000978,84,1031235,8.15
Ecuador,-1.483687,-78.002573,70,877120,7.98
Ecuador,-2.308683,-78.111346,42,779938,5.39
Ecuador,1.286257,-78.835145,3,70844,4.23
Ecuador,-3.681067,-79.680827,2,87254,2.29
Ecuador,0.593179,-77.830775,17,883364,1.92
Ecuador,-4.066852,-78.954881,3,380666,0.79
Ecuador,-2.203286,-78.847141,6,1262625,0.48
Ecuador,0.611289,-80.018627,5,1225466,0.41
Ecuador,-4.38181,-79.943701,117,1061400,11.02
Ecuador,1.249167,-78.983056,37,368900,10.03
Ecuador,-0.527547,-90.252889,107,1087300,9.84
Ecuador,-0.923217,-89.604739,83,899100,9.23
Ecuador,-0.956699,-90.965172,70,804000,8.71
Ecuador,-2.854441,-77.935997,5,68100,7.34
Ecuador,-2.226222,-80.858725,35,792300,4.42
Ecuador,-0.253047,-79.175356,9,392100,2.3
Ecuador,-0.466446,-76.98719,18,903600,1.99
Ecuador,0.090573,-76.888366,1,86400,1.16
Ecuador,-2.205842,-79.907948,9,1294500,0.7
Ecuador,-0.194568,-78.493005,3,1334000,0.22
Ecuador,-2.900545,-79.004527,12,77846,15.42
Ecuador,-1.252369,-78.622781,91,833688,10.92
Ecuador,-1.054579,-80.454448,40,380709,10.51
Ecuador,-3.258608,-79.960535,114,1095624,10.41
Ecuador,-0.962116,-80.712709,92,1071397,8.59
Ecuador,-0.327637,-78.444274,69,945954,7.29
Ecuador,0.969112,-79.652018,40,825399,4.85
Ecuador,-1.670984,-78.647124,3,95162,3.15
Ecuador,0.35171,-78.122333,20,954268,2.1
Ecuador,-4.005579,-79.202235,13,1264449,1.03
Ecuador,-2.134037,-79.594146,4,404377,0.99
Ecuador,-0.935206,-78.615545,7,1304282,0.54
Ecuador,0.811871,-77.717271,131,1090454,12.01
Ecuador,-1.802166,-79.534429,102,857646,11.89
Ecuador,-2.739694,-78.848602,46,392963,11.71
Ecuador,-0.698187,-80.093612,105,1115135,9.42
Ecuador,-2.207383,-80.970258,89,981892,9.06
Ecuador,-1.348716,-80.578746,40,849600,4.71
Ecuador,-0.993799,-77.812856,3,80952,3.71
Ecuador,0.040841,-78.14524,32,991346,3.23
Ecuador,-1.592628,-79.000978,2,98838,2.02
Ecuador,-1.483687,-78.002573,8,417711,1.92
Ecuador,-2.308683,-78.111346,9,1285346,0.7
Ecuador,1.286257,-78.835145,7,1326600,0.53
Ecuador,-3.681067,-79.680827,10,83900,11.92
Ecuador,0.593179,-77.830775,96,881672,10.89
Ecuador,-4.066852,-78.954881,96,1018423,9.43
Ecuador,-2.203286,-78.847141,36,406131,8.86
Ecuador,0.611289,-80.018627,95,1108840,8.57
Ecuador,-4.38181,-79.943701,91,1134121,8.02
Ecuador,1.249167,-78.983056,39,873910,4.46
Ecuador,-0.527547,-90.252889,21,1029098,2.04
Ecuador,-0.923217,-89.604739,1,102472,0.98
Ecuador,-0.956699,-90.965172,12,1306032,0.92
Ecuador,-2.854441,-77.935997,12,1348611,0.89
Ecuador,-2.226222,-80.858725,3,432045,0.69
Ecuador,-0.253047,-79.175356,97,905313,10.71
Ecuador,-0.466446,-76.98719,113,1152675,9.8
Ecuador,0.090573,-76.888366,41,420246,9.76
Ecuador,-2.205842,-79.907948,101,1055363,9.57
Ecuador,-0.194568,-78.493005,8,86756,9.22
Ecuador,-2.900545,-79.004527,95,1126655,8.43
Ecuador,-1.252369,-78.622781,43,897847,4.79
Ecuador,-1.054579,-80.454448,24,1067369,2.25
Ecuador,-3.258608,-79.960535,7,447404,1.56
Ecuador,-0.962116,-80.712709,1,106143,0.94
Ecuador,-0.327637,-78.444274,10,1325533,0.75
